phase,method_or_variant,instance,seed,command,status,started_at,finished_at,runtime_seconds,return_code,output_dir,log_path,error_message
phase11,random_restart_bs,Gyorgy-KOVACS_WH_Wide_AW_5,129,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Wide_AW_5 --seeds 129 --method random_restart_bs --experiment-id p11__rrbs__KOV_WH_W_AW5__s129 --output-dir results\revision_final_30seed_nofg\p11\rrbs --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T20:24:14+00:00,2026-09-04T20:48:57+00:00,1482.624561,0,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_W_AW5__s129,results\revision_final_30seed_nofg\logs\p11__rrbs__KOV_WH_W_AW5__s129.log,
phase11,random_restart_bs,Gyorgy-KOVACS_WH_Wide_AW_5,130,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances Gyorgy-KOVACS_WH_Wide_AW_5 --seeds 130 --method random_restart_bs --experiment-id p11__rrbs__KOV_WH_W_AW5__s130 --output-dir results\revision_final_30seed_nofg\p11\rrbs --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives,completed,2026-09-04T20:24:23+00:00,2026-09-04T20:49:02+00:00,1478.732282,0,results\revision_final_30seed_nofg\p11\rrbs\p11__rrbs__KOV_WH_W_AW5__s130,results\revision_final_30seed_nofg\logs\p11__rrbs__KOV_WH_W_AW5__s130.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,101,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 101 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s101 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:03:43+00:00,110.4855296,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s101,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s101.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,102,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 102 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s102 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:03:45+00:00,113.2771167,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s102,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s102.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,103,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 103 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s103 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:03:50+00:00,118.2108785,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s103,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s103.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,104,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 104 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s104 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:04:21+00:00,149.2403309,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s104,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s104.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,105,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 105 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s105 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:03:41+00:00,108.395542,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s105,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s105.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,106,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 106 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s106 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:04:02+00:00,129.4119227,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s106,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s106.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,107,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 107 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s107 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:04:06+00:00,133.7703037,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s107,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s107.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,108,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 108 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s108 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:03:51+00:00,118.9912486,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s108,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s108.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,109,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 109 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s109 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:04:07+00:00,134.8382742,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s109,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s109.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,110,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 110 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s110 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:01:52+00:00,2026-09-04T21:03:15+00:00,82.5960778,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s110,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s110.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,111,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 111 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s111 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:03:15+00:00,2026-09-04T21:05:47+00:00,151.9994452,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s111,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s111.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,112,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 112 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s112 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:03:41+00:00,2026-09-04T21:05:55+00:00,134.6026862,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s112,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s112.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,113,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 113 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s113 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:03:43+00:00,2026-09-04T21:06:23+00:00,160.3551085,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s113,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s113.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,114,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 114 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s114 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:03:45+00:00,2026-09-04T21:05:51+00:00,125.6473946,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s114,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s114.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,115,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 115 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s115 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:03:50+00:00,2026-09-04T21:05:31+00:00,100.5165778,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s115,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s115.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,116,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 116 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s116 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:03:51+00:00,2026-09-04T21:05:35+00:00,103.9108971,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s116,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s116.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,117,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 117 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s117 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:04:02+00:00,2026-09-04T21:06:03+00:00,121.5310382,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s117,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s117.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,118,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 118 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s118 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:04:06+00:00,2026-09-04T21:05:56+00:00,109.6366093,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s118,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s118.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,119,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 119 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s119 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:04:07+00:00,2026-09-04T21:06:09+00:00,122.0714213,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s119,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s119.log,
phase12b,V1_fixed_sorting,AT_S_comercial_layout_AW_3,120,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances AT_S_comercial_layout_AW_3 --seeds 120 --method proposed_nsga2_bs --experiment-id p12b__V1_fixsort__AT_S_AW3__s120 --output-dir results\revision_final_30seed_nofg\p12b\V1_fixsort --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --ablation-variant V1_fixed_sorting_PF_LS_RP --sorting-rule-mode fixed --fixed-sorting-rule PF_LS_RP --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing,completed,2026-09-04T21:04:21+00:00,2026-09-04T21:07:01+00:00,159.4154319,0,results\revision_final_30seed_nofg\p12b\V1_fixsort\p12b__V1_fixsort__AT_S_AW3__s120,results\revision_final_30seed_nofg\logs\p12b__V1_fixsort__AT_S_AW3__s120.log,
