comparison_group,method_or_variant,source_phase,source_manifest_label,source_relative_root,instance,seed,archive_scope,archive_record_count,unique_signature_count,configured_max_depth,runtime_seconds,archive_index_path,run_metadata_path,manifest_output_dir
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,119,final feasible rank 0-3,21,21,30,1146.833803,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s119/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_119/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s119/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_119/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s119
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,120,final feasible rank 0-3,19,19,30,1143.534794,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s120/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_120/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s120/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_120/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s120
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,121,final feasible rank 0-3,26,26,30,1270.788155,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s121/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_121/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s121/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_121/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s121
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,122,final feasible rank 0-3,20,20,30,1327.899307,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s122/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_122/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s122/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_122/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s122
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,123,final feasible rank 0-3,22,22,30,1437.899134,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s123/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_123/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s123/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_123/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s123
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,124,final feasible rank 0-3,18,18,30,1347.868237,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s124/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_124/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s124/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_124/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s124
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,125,final feasible rank 0-3,17,17,30,851.7812364,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s125/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_125/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s125/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_125/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s125
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,126,final feasible rank 0-3,18,18,30,1158.831654,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s126/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_126/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s126/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_126/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s126
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,127,final feasible rank 0-3,23,23,30,1276.676784,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s127/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_127/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s127/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_127/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s127
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,128,final feasible rank 0-3,21,21,30,965.4600585,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s128/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_128/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s128/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_128/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s128
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,129,final feasible rank 0-3,18,18,30,1161.43491,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s129/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_129/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s129/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_129/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s129
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Narrow_AW_4,130,final feasible rank 0-3,25,25,30,1222.08192,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s130/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_130/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_N_AW4__s130/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_130/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_N_AW4__s130
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,101,final feasible rank 0-3,18,18,30,1118.678676,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s101/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_101/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s101/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_101/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s101
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,102,final feasible rank 0-3,17,17,30,1077.620848,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s102/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_102/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s102/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_102/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s102
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,103,final feasible rank 0-3,21,21,30,1368.303836,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s103/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_103/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s103/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_103/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s103
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,104,final feasible rank 0-3,22,22,30,1338.444037,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s104/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_104/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s104/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_104/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s104
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,105,final feasible rank 0-3,20,20,30,1159.245217,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s105/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_105/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s105/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_105/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s105
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,106,final feasible rank 0-3,23,23,30,1160.815178,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s106/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_106/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s106/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_106/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s106
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,107,final feasible rank 0-3,20,20,30,1188.73206,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s107/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_107/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s107/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_107/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s107
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,108,final feasible rank 0-3,17,17,30,1270.325334,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s108/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_108/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s108/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_108/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s108
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,109,final feasible rank 0-3,19,19,30,1393.254455,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s109/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_109/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s109/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_109/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s109
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,110,final feasible rank 0-3,17,17,30,1490.402761,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s110/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_110/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s110/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_110/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s110
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,111,final feasible rank 0-3,15,15,30,1351.800819,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s111/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_111/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s111/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_111/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s111
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,112,final feasible rank 0-3,17,17,30,1376.501728,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s112/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_112/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s112/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_112/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s112
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,113,final feasible rank 0-3,23,23,30,1372.944299,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s113/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_113/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s113/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_113/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s113
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,114,final feasible rank 0-3,18,18,30,1364.242009,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s114/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_114/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s114/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_114/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s114
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,115,final feasible rank 0-3,18,18,30,1223.593252,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s115/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_115/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s115/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_115/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s115
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,116,final feasible rank 0-3,20,20,30,1203.699203,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s116/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_116/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s116/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_116/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s116
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,117,final feasible rank 0-3,18,18,30,1228.446233,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s117/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_117/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s117/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_117/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s117
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,118,final feasible rank 0-3,22,22,30,1437.808663,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s118/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_118/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s118/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_118/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s118
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,119,final feasible rank 0-3,22,22,30,1069.016743,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s119/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_119/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s119/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_119/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s119
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,120,final feasible rank 0-3,23,23,30,1332.42124,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s120/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_120/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s120/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_120/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s120
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,121,final feasible rank 0-3,21,21,30,1232.879496,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s121/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_121/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s121/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_121/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s121
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,122,final feasible rank 0-3,17,17,30,1264.104745,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s122/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_122/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s122/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_122/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s122
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,123,final feasible rank 0-3,25,25,30,1197.170339,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s123/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_123/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s123/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_123/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s123
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,124,final feasible rank 0-3,20,20,30,1044.754282,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s124/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_124/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s124/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_124/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s124
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,125,final feasible rank 0-3,24,24,30,1105.198623,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s125/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_125/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s125/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_125/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s125
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,126,final feasible rank 0-3,15,15,30,1221.675655,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s126/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_126/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s126/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_126/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s126
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,127,final feasible rank 0-3,20,20,30,1182.058709,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s127/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_127/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s127/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_127/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s127
phase12b,V4_no_symmetry_breaking,phase12b,V4_no_symmetry_breaking,p12b/V4_nsb,Gyorgy-KOVACS_WH_Wide_AW_5,128,final feasible rank 0-3,19,19,30,1080.045229,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s128/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_128/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12b/V4_nsb/p12b__V4_nsb__KOV_WH_W_AW5__s128/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_128/run_metadata.json,results\revision_final_30seed_nofg\p12b\V4_nsb\p12b__V4_nsb__KOV_WH_W_AW5__s128
